Accident_Index,longitude,latitude,Accident_Severity,Day_of_Week,Time,Speed_limit,Light_Conditions,Weather_Conditions,Date
397,78.55391299,14.7740181,3,4,13:00,30,1,1,03-08-2018
398,78.47301791,14.74720743,3,5,21:30,30,4,1,28-07-2018
399,78.72474892,14.75308779,3,7,13:27,30,1,1,29-07-2018
400,78.47704417,14.75930871,2,5,23:07,30,4,1,28-07-2018
401,78.55848504,14.71539391,3,4,12:50,30,1,1,27-07-2018
402,78.51732874,14.77259742,3,7,15:20,30,1,1,17-07-2018
403,78.7291288,14.72507759,3,3,13:25,30,1,1,19-07-2018
404,78.48220987,14.78714189,3,5,10:00,30,1,1,28-07-2018
405,78.70478858,14.7797257,3,7,17:20,30,1,1,07-08-2018
407,78.52351133,14.79383918,3,3,19:05,30,1,1,02-08-2018
407,78.73890419,14.77573112,3,4,13:15,30,1,1,03-08-2018
408,78.5590911,14.78539287,3,7,17:40,30,1,1,07-08-2018
409,78.58491108,14.70507197,2,4,00:30,30,4,1,03-08-2018
410,78.53573229,14.78513044,3,7,20:30,30,4,1,05-08-2018
411,78.59324742,14.70488777,3,1,17:40,30,1,1,07-08-2018
412,78.70800779,14.71757323,3,2,08:55,30,1,1,25-07-2018
413,78.50281891,14.78494008,3,7,12:52,30,1,1,05-08-2018
414,78.73289752,14.70097225,3,4,19:05,30,1,2,27-07-2018
415,78.52944959,14.78035754,3,5,17:40,30,1,1,28-07-2018
417,78.503989,14.73325375,3,4,19:20,30,4,1,03-08-2018
417,78.55804745,14.73437045,3,5,14:05,30,1,1,04-08-2018
418,78.57389747,14.72714352,3,4,23:18,30,4,1,10-08-2018
419,78.47797377,14.75707721,3,7,17:22,30,1,1,05-08-2018
420,78.5708188,14.79759274,2,7,10:35,30,1,1,12-08-2018
421,78.58075777,14.8007081,3,3,11:09,30,1,1,09-08-2018
422,78.59514157,14.75504229,3,5,07:55,30,1,1,11-08-2018
423,78.48505127,14.72708423,3,1,12:10,30,1,1,14-08-2018
424,78.51041317,14.80351757,3,3,15:30,30,1,1,02-08-2018
425,78.50447142,14.77104731,2,2,07:08,30,1,1,08-08-2018
427,78.47072823,14.72987882,3,4,17:09,30,1,1,10-08-2018
427,78.72242438,14.78233233,2,7,07:59,30,1,1,13-08-2018
428,78.73723771,14.70518777,3,4,18:25,30,1,1,17-08-2018
429,78.49125392,14.79749782,3,1,17:45,30,1,1,14-08-2018
430,78.47883038,14.70053854,3,1,22:37,30,4,1,14-08-2018
431,78.47701287,14.72709045,3,2,20:30,30,4,2,22-08-2018
432,78.71983771,14.71290057,3,3,15:11,30,1,1,17-08-2018
433,78.4773422,14.77778987,2,2,19:55,30,1,1,15-08-2018
434,78.58441322,14.77784075,3,4,19:47,30,1,1,17-08-2018
435,78.47385387,14.74312333,3,4,17:00,30,1,1,31-08-2018
437,78.47305744,14.73722384,2,3,13:49,30,1,1,17-08-2018
437,78.72101777,14.71119153,3,2,19:21,30,4,1,15-08-2018
438,78.53755881,14.77174493,3,2,10:25,30,1,2,22-08-2018
439,78.54195347,14.73799922,3,7,17:35,30,1,2,19-08-2018
440,78.49315304,14.78513945,3,4,12:25,30,1,1,17-08-2018
441,78.48507448,14.75919773,3,7,19:38,30,4,1,02-09-2018
442,78.71449753,14.79511709,3,2,18:19,30,1,1,08-08-2018
443,78.73211789,14.78203977,3,5,18:49,30,1,1,18-08-2018
444,78.57337095,14.71313183,2,5,07:18,30,1,1,25-08-2018
445,78.57013827,14.70995349,3,7,17:30,30,1,1,02-09-2018
447,78.54787125,14.77173774,3,5,15:44,30,1,1,25-08-2018
447,78.57285873,14.75775885,3,7,17:57,30,1,2,13-08-2018
448,78.7272942,14.78990504,3,3,12:20,30,1,1,17-08-2018
449,78.71871793,14.79798297,2,1,23:54,30,4,1,21-08-2018
450,78.57802053,14.73754787,3,2,17:34,30,1,2,22-08-2018
451,78.53340528,14.7084104,3,3,00:10,30,4,1,07-09-2018
452,78.5377174,14.73995023,3,4,19:20,30,7,2,24-08-2018
453,78.51340081,14.77804508,3,2,17:50,30,1,1,22-08-2018
454,78.58528152,14.77507787,3,7,17:20,30,1,2,09-09-2018
455,78.47537095,14.79177727,3,5,20:05,30,1,1,18-08-2018
457,78.73000205,14.77587399,3,7,18:00,30,1,1,20-08-2018
457,78.50319307,14.77584444,2,7,22:55,50,4,8,03-09-2018
458,78.50339207,14.77718372,3,2,13:15,30,1,1,29-08-2018
459,78.47777377,14.77575288,3,5,18:43,30,1,1,01-09-2018
470,78.52701813,14.75707308,3,7,11:40,30,1,1,27-08-2018
471,78.51798772,14.77981903,3,7,15:58,30,1,1,27-08-2018
472,78.57981112,14.7315291,3,3,09:03,30,1,1,30-08-2018
473,78.53573539,14.75917494,3,4,20:09,30,4,1,31-08-2018
474,78.72011589,14.73027,3,7,11:10,30,1,1,27-08-2018
475,78.72134721,14.71357371,3,5,07:40,30,1,1,01-09-2018
477,78.49287921,14.77013273,3,4,09:25,30,1,1,14-09-2018
477,78.4813579,14.72713344,3,2,17:00,30,1,1,05-09-2018
478,78.47717177,14.74759801,3,3,08:45,30,1,1,30-08-2018
479,78.55393523,14.80347702,3,4,09:09,30,1,1,07-09-2018
470,78.71589988,14.75780177,3,7,17:20,30,1,1,02-09-2018
471,78.51354749,14.77885171,3,2,12:35,30,1,1,29-08-2018
472,78.49115897,14.78705377,2,3,20:47,30,4,1,13-09-2018
473,78.57770121,14.78197887,3,1,15:00,30,1,1,04-09-2018
474,78.538297,14.70771712,3,7,18:38,30,1,1,03-09-2018
475,78.48344439,14.75894818,3,7,23:55,30,4,1,02-09-2018
477,78.49949279,14.70731977,3,3,15:40,30,1,1,13-09-2018
477,78.49013387,14.7715438,3,3,17:30,30,1,1,20-09-2018
478,78.48131739,14.78238373,3,2,10:35,30,1,1,19-09-2018
479,78.54578293,14.73854171,3,4,04:54,30,4,1,21-09-2018
480,78.59412747,14.79350728,3,5,09:00,30,1,1,14-07-2018
481,78.47495284,14.7997705,3,3,09:00,30,1,1,13-09-2018
482,78.58577431,14.78755124,2,2,11:15,30,1,1,12-09-2018
483,78.57078255,14.71183047,3,7,08:25,30,1,1,17-09-2018
484,78.70117738,14.78007427,3,4,22:10,30,4,1,14-09-2018
485,78.55489548,14.79390749,3,5,19:14,30,4,1,08-09-2018
487,78.49037282,14.80095253,3,7,19:14,30,4,1,09-09-2018
487,78.53908734,14.72035773,3,7,09:05,30,1,1,17-09-2018
488,78.55830005,14.79055958,3,3,21:49,30,4,1,13-09-2018
489,78.58757755,14.77773171,3,7,18:27,30,1,2,10-09-2018
490,78.47041408,14.78019303,3,3,17:09,30,1,1,13-09-2018
491,78.58025722,14.78054047,3,5,14:55,30,1,1,01-09-2018
492,78.50751218,14.70777923,3,5,07:40,30,1,2,15-09-2018
493,78.57027047,14.77189995,3,7,13:19,30,1,1,17-09-2018
494,78.70432551,14.79909915,3,7,10:05,30,1,1,17-09-2018
495,78.54189077,14.77339984,2,1,11:42,30,1,1,25-09-2018
497,78.5147827,14.71409478,3,5,17:40,30,1,1,15-09-2018
497,78.58719041,14.7948484,3,3,04:52,30,4,1,13-09-2018
498,78.55284025,14.70589803,3,3,19:01,30,4,1,20-09-2018
499,78.47723417,14.7778057,2,5,13:15,30,1,1,22-09-2018
500,78.70778549,14.74711977,2,4,07:35,30,1,1,07-09-2018
501,78.48305977,14.77507334,3,5,13:50,30,1,1,15-09-2018
502,78.54378485,14.72990713,3,5,18:29,30,1,1,15-09-2018
503,78.54577735,14.77021197,3,3,14:10,30,1,1,09-08-2018
504,78.73593487,14.72832204,3,2,17:21,30,1,1,12-09-2018
505,78.73278385,14.7587729,2,7,07:55,30,1,1,23-09-2018
507,78.54582232,14.797785,3,3,23:30,30,4,1,07-09-2018
507,78.58728789,14.78178129,3,4,20:45,30,4,2,28-09-2018
508,78.51734044,14.79510902,3,7,22:55,30,4,1,21-10-2018
509,78.73397403,14.7777875,3,7,17:02,30,1,1,30-09-2018
510,78.57183782,14.70473357,3,2,12:15,30,1,1,27-09-2018
511,78.70977275,14.80158797,3,7,10:27,40,1,1,24-09-2018
512,78.48905384,14.77230405,3,7,12:34,30,1,1,24-09-2018
513,78.50357717,14.7527789,3,5,17:00,30,1,1,29-09-2018
514,78.59497719,14.7780431,3,2,15:05,30,1,1,19-09-2018
515,78.70919974,14.71191324,3,7,17:12,30,1,1,30-09-2018
517,78.49789407,14.77239027,2,3,10:20,30,1,1,27-09-2018
517,78.7220705,14.77791345,3,7,17:55,30,1,1,30-09-2018
518,78.52725253,14.78154281,3,1,19:00,30,4,1,28-08-2018
519,78.72495732,14.77180753,3,2,18:33,30,4,1,03-10-2018
520,78.553777,14.75505541,3,3,17:05,30,1,1,04-10-2018
521,78.47333771,14.78100997,2,7,15:38,30,1,1,24-09-2018
522,78.51817129,14.72144039,3,7,08:30,30,1,1,23-09-2018
523,78.53854718,14.77749771,3,1,14:30,30,1,1,09-10-2018
524,78.49798297,14.79714792,3,3,21:10,30,4,1,04-10-2018
525,78.49775922,14.77054078,3,7,22:50,30,4,1,08-10-2018
527,78.49771819,14.73928909,3,7,20:20,30,4,1,17-09-2018
527,78.5341393,14.78092724,3,1,20:10,30,7,1,09-10-2018
528,78.47913957,14.77539231,3,4,12:10,30,1,1,12-10-2018
529,78.73339848,14.77922787,3,7,14:55,30,1,1,15-10-2018
530,78.58851177,14.747284,3,2,17:25,30,1,1,10-10-2018
531,78.7073134,14.7157971,2,5,08:27,20,1,1,07-10-2018
532,78.49037725,14.80105514,3,5,17:33,30,1,1,29-09-2018
533,78.59541939,14.77913377,3,7,15:52,30,1,2,30-09-2018
534,78.47377752,14.75200724,3,5,08:22,30,1,1,07-10-2018
535,78.48590059,14.77237952,2,4,23:00,30,4,1,07-09-2018
537,78.58417491,14.71575797,3,5,07:20,30,1,1,07-10-2018
537,78.49891083,14.72709435,3,7,13:35,30,1,1,08-10-2018
538,78.50890387,14.79349077,3,3,08:55,30,1,1,11-10-2018
539,78.57599845,14.79242219,3,2,11:55,30,1,1,10-10-2018
540,78.57887734,14.78702374,3,2,13:40,30,1,1,10-10-2018
541,78.50750507,14.74829203,2,4,07:50,30,1,2,19-10-2018
542,78.55933542,14.725884,2,3,08:28,30,1,1,11-10-2018
543,78.51195934,14.73771094,2,4,18:15,30,4,2,12-10-2018
544,78.7128827,14.77712032,3,4,20:20,30,4,1,05-10-2018
545,78.57452127,14.79873582,3,7,09:30,30,1,1,15-10-2018
547,78.72587752,14.7025344,3,7,14:04,30,1,1,15-10-2018
547,78.5974477,14.75748208,3,7,13:10,30,1,1,14-10-2018
548,78.59754879,14.7708293,3,2,08:27,30,1,1,03-10-2018
549,78.73019093,14.77798103,3,7,21:20,30,4,1,08-10-2018
550,78.4782755,14.7147547,3,2,08:30,30,1,1,10-10-2018
551,78.7173827,14.74072443,3,3,08:40,30,1,1,11-10-2018
552,78.52838454,14.71718977,3,2,19:35,30,4,1,17-10-2018
553,78.48975277,14.79079377,3,2,10:30,30,1,1,10-10-2018
554,78.72480201,14.77748779,3,4,09:00,30,1,1,19-10-2018
555,78.54138585,14.7770723,3,1,01:30,30,4,1,17-10-2018
557,78.72874337,14.77059573,3,2,09:59,30,1,1,17-10-2018
557,78.47319311,14.72727341,3,5,01:45,30,4,4,20-10-2018
558,78.58402347,14.74273741,3,4,11:40,30,1,1,19-10-2018
559,78.72754124,14.7575194,3,5,07:44,30,1,1,20-10-2018
570,78.7171538,14.77775498,3,2,17:35,30,1,1,17-10-2018
571,78.51815795,14.75709074,3,4,00:25,30,4,2,19-10-2018
572,78.53244748,14.77975823,3,1,15:25,30,1,1,17-10-2018
573,78.57820231,14.72934983,3,2,08:03,30,1,1,10-10-2018
574,78.54007917,14.74477723,3,4,20:15,30,4,2,19-10-2018
575,78.58915475,14.77835088,3,7,18:45,30,4,1,14-10-2018
577,78.70070903,14.71017891,3,7,12:10,30,1,1,15-10-2018
577,78.5472371,14.77077528,2,4,18:27,30,4,2,19-10-2018
578,78.72838208,14.77132107,2,5,14:10,30,1,1,20-10-2018
579,78.73250075,14.79744793,3,1,13:15,30,1,1,23-10-2018
570,78.71887194,14.71723915,3,7,15:53,30,1,1,22-10-2018
571,78.58177138,14.79881899,3,7,12:17,30,1,1,21-10-2018
572,78.51203274,14.73137477,3,5,08:35,30,1,1,03-11-2018
573,78.47883421,14.79828558,3,7,11:39,30,1,1,21-10-2018
574,78.49058738,14.77180422,2,3,20:45,30,4,1,25-10-2018
575,78.49543944,14.71781157,3,5,17:51,30,1,1,07-10-2018
577,78.55877748,14.79952493,3,5,17:00,30,1,1,27-10-2018
577,78.57390913,14.77889487,3,4,14:18,30,1,1,27-10-2018
578,78.52127895,14.79724053,3,4,22:40,30,4,2,19-10-2018
579,78.50552157,14.79473592,2,1,18:20,30,4,1,23-10-2018
580,78.73895279,14.77577504,3,7,10:40,30,1,1,08-10-2018
581,78.57875943,14.75103947,3,7,17:10,30,4,1,04-11-2018
582,78.73777959,14.70173792,3,5,12:30,30,1,1,27-10-2018
583,78.70142348,14.78140974,3,7,14:14,30,1,1,28-10-2018
584,78.5818859,14.77811099,2,7,11:10,30,1,2,21-10-2018
585,78.57842727,14.77470717,3,3,08:40,30,1,1,01-11-2018
587,78.59152243,14.77758135,3,2,17:00,30,1,1,17-10-2018
587,78.57897877,14.71154081,3,1,15:29,30,1,1,30-10-2018
588,78.48758022,14.71809771,3,4,15:50,30,1,2,02-11-2018
589,78.48775873,14.74927734,3,2,09:40,30,1,1,07-11-2018
590,78.57778183,14.78303014,3,5,17:48,30,4,1,27-10-2018
591,78.57899015,14.75974872,3,7,14:54,30,1,1,15-10-2018
592,78.72490477,14.80483931,3,7,11:50,30,1,1,15-10-2018
593,78.53377788,14.77838523,3,3,19:03,30,4,2,01-11-2018
594,78.7172014,14.7779015,3,7,13:55,30,1,1,28-10-2018
595,78.70130547,14.72743472,3,5,13:20,30,1,1,20-10-2018
597,78.52545234,14.75728041,3,4,20:45,30,4,2,02-11-2018
597,78.57785758,14.80120204,2,4,09:57,30,1,1,27-10-2018
598,78.54207225,14.77813548,2,7,08:00,30,1,2,28-10-2018
599,78.73477843,14.71814252,3,5,17:12,30,1,1,27-10-2018
700,78.49570538,14.77135752,2,7,18:23,30,4,1,21-10-2018
701,78.48112077,14.79437257,3,1,18:40,30,4,2,07-11-2018
702,78.48295543,14.79881572,3,7,10:07,30,1,1,04-11-2018
703,78.58747298,14.77242579,3,4,10:50,30,1,1,27-10-2018
704,78.49775982,14.7077231,3,4,08:18,30,1,1,02-11-2018
705,78.70724185,14.77211084,2,4,11:00,30,1,2,02-11-2018
707,78.73404973,14.79084283,2,1,00:50,30,4,1,07-11-2018
707,78.55431158,14.72001337,3,2,09:20,30,1,1,07-11-2018
708,78.49775079,14.72458754,3,2,17:50,30,4,1,07-11-2018
709,78.49771003,14.75815197,3,4,07:10,30,1,2,02-11-2018
710,78.4729791,14.79771477,3,7,17:05,30,1,1,12-11-2018
711,78.70792847,14.79105088,3,4,01:00,30,4,2,02-11-2018
712,78.70753572,14.78427701,3,4,17:00,30,4,1,02-11-2018
713,78.57052044,14.78595575,2,7,13:17,30,1,1,04-11-2018
714,78.5427758,14.75849345,2,4,13:08,30,1,1,09-11-2018
715,78.47831102,14.78349375,3,4,15:24,30,1,1,09-11-2018
717,78.48421104,14.72211787,3,2,17:35,30,4,1,07-11-2018
717,78.5214797,14.77970088,3,2,18:10,30,4,1,07-11-2018
718,78.47370077,14.78583555,3,5,08:22,30,1,4,03-11-2018
719,78.4900593,14.77182878,3,7,22:40,30,4,1,04-11-2018
720,78.4871847,14.73139017,3,7,19:24,30,4,1,12-11-2018
721,78.47588785,14.79194875,3,4,21:35,30,4,2,12-10-2018
722,78.47278584,14.75778741,3,3,09:53,30,1,1,08-11-2018
723,78.53585941,14.70090251,3,4,19:44,30,4,2,02-11-2018
724,78.49257947,14.77530421,3,2,17:14,30,4,1,07-11-2018
725,78.50530785,14.7717357,3,5,10:00,30,1,1,10-11-2018
727,78.53432479,14.8020577,3,7,14:20,30,1,1,04-11-2018
727,78.55300597,14.73895987,2,2,09:50,30,1,1,07-11-2018
728,78.51151883,14.75971093,3,3,18:20,30,4,1,08-11-2018
729,78.47717931,14.7311197,3,3,17:17,30,4,1,08-11-2018
730,78.50549275,14.77400243,3,5,14:10,30,1,1,10-11-2018
731,78.4907447,14.75974043,3,5,12:07,30,1,1,27-10-2018
732,78.50579895,14.74283232,3,3,17:04,30,1,1,15-11-2018
733,78.47718287,14.78751497,3,7,13:10,30,1,1,19-11-2018
734,78.48884711,14.74754005,3,3,12:01,30,1,1,15-11-2018
735,78.72425,14.75754427,3,7,15:13,30,1,1,11-11-2018
737,78.59372043,14.77744118,3,1,10:43,30,1,2,07-11-2018
737,78.70297873,14.77117795,3,2,18:25,50,4,2,21-11-2018
738,78.48142709,14.79272228,2,4,23:40,30,4,1,17-11-2018
739,78.73759077,14.7142887,3,7,09:10,30,1,1,18-11-2018
740,78.59258747,14.78778304,3,4,07:04,30,1,1,09-11-2018
741,78.4947714,14.71057322,3,7,18:09,30,4,2,11-11-2018
742,78.53357723,14.77488344,2,7,08:50,30,1,1,11-11-2018
743,78.53785882,14.78402727,3,7,11:05,30,1,1,18-11-2018
744,78.57709982,14.77020131,3,1,15:57,30,4,1,13-11-2018
745,78.53075774,14.72371297,3,5,12:20,30,1,1,29-09-2018
747,78.47747472,14.73738805,3,1,01:20,30,4,1,20-11-2018
747,78.51793329,14.73128241,3,5,10:45,30,1,1,17-11-2018
748,78.71077443,14.78550805,3,7,14:25,30,1,1,11-11-2018
749,78.48257773,14.73812799,3,5,18:20,30,1,1,03-11-2018
750,78.7404428,14.77309327,3,4,20:05,30,7,4,17-11-2018
751,78.72551447,14.78941398,3,3,10:25,30,1,1,29-11-2018
752,78.48538339,14.70775255,3,5,18:30,30,4,2,24-11-2018
753,78.53745082,14.75978377,3,5,12:08,30,1,1,17-11-2018
754,78.57584997,14.73805299,2,1,17:30,30,4,1,27-11-2018
755,78.55935083,14.78502037,3,7,13:01,30,1,1,18-11-2018
757,78.47493143,14.71743175,3,7,10:10,30,1,1,18-11-2018
757,78.57719077,14.79315943,3,7,09:15,30,1,1,02-12-2018
758,78.47993459,14.78072945,3,7,11:20,30,1,1,02-12-2018
759,78.47550379,14.77871717,3,4,07:40,30,1,1,23-11-2018
770,78.53505735,14.79907911,3,7,08:45,30,1,2,21-10-2018
771,78.51933271,14.73410775,3,4,09:50,30,1,1,23-11-2018
772,78.59179153,14.70777372,3,7,21:40,30,4,1,19-11-2018
773,78.49329077,14.79347451,3,1,11:45,30,1,1,13-11-2018
774,78.53420955,14.72151243,3,3,13:52,30,1,1,22-11-2018
775,78.53093522,14.78882978,3,4,09:35,30,1,1,23-11-2018
777,78.50725909,14.75350412,3,7,03:35,30,4,2,02-12-2018
777,78.5102802,14.70274489,3,7,13:07,30,1,1,25-11-2018
778,78.5808981,14.77575815,3,2,15:25,30,1,1,28-11-2018
779,78.58705799,14.73222975,3,7,07:50,30,1,1,22-10-2018
770,78.52811924,14.70210249,3,3,07:30,30,4,1,22-11-2018
771,78.72774997,14.74447804,2,2,19:45,30,4,1,28-11-2018
772,78.54151592,14.79507404,3,2,13:00,30,1,1,28-11-2018
773,78.4731131,14.75831549,3,7,08:30,30,1,1,25-11-2018
774,78.51312119,14.75718127,3,7,12:09,30,1,1,02-12-2018
775,78.48123514,14.73874743,3,5,07:15,30,1,1,11-08-2018
777,78.57087987,14.77131098,3,4,14:35,30,1,1,21-12-2018
777,78.73990737,14.79922755,3,5,17:47,30,4,2,01-12-2018
778,78.50778078,14.74073077,3,3,18:30,30,4,1,29-11-2018
779,78.55515124,14.7139189,3,7,01:45,30,4,1,03-12-2018
780,78.48450753,14.71797911,3,4,19:30,30,4,2,07-12-2018
781,78.48077453,14.79473831,3,7,13:00,30,1,1,03-12-2018
782,78.58291037,14.79783078,3,3,15:10,30,1,1,07-12-2018
783,78.49934574,14.79281141,3,5,15:55,30,1,1,08-12-2018
784,78.54474327,14.77170922,2,2,17:15,30,4,1,12-12-2018
785,78.59928772,14.71933092,3,7,18:45,30,4,1,10-12-2018
787,78.48798874,14.78807447,3,4,17:32,30,4,1,07-12-2018
787,78.55940945,14.75913771,2,7,17:30,40,1,8,03-12-2018
788,78.71773143,14.70372277,3,3,10:24,30,1,1,07-12-2018
789,78.49707191,14.7503929,3,2,17:08,30,4,2,05-12-2018
790,78.47493053,14.74020017,3,7,05:15,30,4,1,03-12-2018
791,78.577435,14.71537791,3,7,22:08,30,4,1,09-12-2018
792,78.57087537,14.79793238,3,3,23:37,30,4,1,13-12-2018
793,78.52739022,14.77049408,3,3,17:40,30,4,1,13-12-2018
794,78.59717174,14.78944839,3,7,00:55,30,4,1,17-12-2018
795,78.59917024,14.79742049,3,7,07:10,40,4,1,17-12-2018
797,78.72575882,14.79281737,3,4,21:30,30,4,1,28-12-2018
797,78.52472174,14.73007791,3,1,18:15,30,4,1,18-12-2018
798,78.51478797,14.77177058,3,7,11:05,30,1,1,09-12-2018
799,78.48739701,14.7083277,3,5,01:47,30,4,1,01-12-2018
700,78.49907044,14.79253395,3,1,08:21,30,1,1,18-12-2018
701,78.53298098,14.80051134,3,7,15:28,30,1,1,09-12-2018
702,78.51731774,14.7070303,2,7,01:07,20,4,1,17-12-2018
703,78.51772797,14.77350828,3,7,17:30,30,4,1,17-12-2018
704,78.57192472,14.74528884,2,5,11:05,30,1,1,08-12-2018
705,78.58224147,14.71823719,3,7,15:45,30,1,1,25-11-2018
707,78.47939512,14.79371121,2,7,11:29,30,1,1,10-12-2018
707,78.71980847,14.75115313,2,7,17:20,30,4,1,17-12-2018
708,78.48338704,14.78584508,3,7,18:14,30,4,1,09-12-2018
709,78.5318091,14.77770443,3,4,17:17,30,4,1,14-12-2018
710,78.52328197,14.78883701,3,2,17:10,30,4,1,19-12-2018
711,78.52538528,14.77847474,3,4,18:45,30,4,1,21-12-2018
712,78.59024709,14.7785258,3,4,12:35,30,1,1,28-12-2018
713,78.57375147,14.71927959,2,7,19:00,30,4,1,23-12-2018
714,78.57501288,14.79590787,3,4,14:20,30,1,1,28-12-2018
715,78.57420791,14.7408943,2,4,11:20,30,1,1,30-11-2018
717,78.57357804,14.74449375,3,2,17:15,30,4,1,28-11-2018
717,78.57742782,14.74229791,3,2,14:57,30,1,1,19-12-2018
718,78.58702117,14.71242525,3,7,11:29,30,1,1,17-12-2018
719,78.71159437,14.7091571,3,2,17:15,30,4,1,19-12-2018
720,78.57743413,14.70980877,3,7,00:41,30,4,1,17-12-2018
721,78.47078278,14.78471907,3,5,03:27,30,4,1,15-12-2018
722,78.5322012,14.79235404,3,5,20:10,30,4,1,29-12-2018
723,78.72059931,14.70433319,3,7,17:40,30,4,5,30-12-2018
724,78.58708778,14.71175077,3,7,18:00,30,4,7,30-12-2018
725,78.72440547,14.77774425,3,2,09:20,30,1,1,19-12-2018
727,78.50859909,14.70728448,3,3,12:40,30,1,1,20-12-2018
727,78.54225753,14.79020355,3,5,17:05,30,4,1,29-12-2018
728,78.48850075,14.77577292,3,2,10:40,30,1,8,19-12-2018
729,78.51212782,14.77701795,2,4,21:25,30,4,1,21-12-2018
730,78.48895477,14.78724097,3,3,22:20,30,4,1,20-12-2018
731,78.51017989,14.77935983,3,4,07:44,50,4,1,21-12-2018
732,78.5219351,14.75357395,3,5,11:55,30,1,1,17-11-2018
733,78.54797095,14.73777772,3,2,10:05,30,1,1,19-12-2018
734,78.53373312,14.78080215,2,7,05:50,30,1,1,23-12-2018
735,78.51335757,14.77959904,3,5,13:20,30,1,1,29-12-2018
737,78.49994427,14.77823701,3,7,21:29,30,4,1,31-12-2018
737,78.58737014,14.77078373,3,3,10:32,30,1,3,27-12-2018
738,78.74248725,14.71525392,3,3,14:00,30,1,1,27-12-2018
739,78.47337728,14.75957523,3,2,21:30,30,4,1,12-12-2018
740,78.48071228,14.77771972,2,2,08:30,30,1,1,12-12-2018
741,78.72018775,14.77777142,3,5,17:15,30,1,1,01-09-2018
742,78.53330575,14.78877248,2,3,19:23,30,4,1,07-12-2018
743,78.51897544,14.80035097,3,7,22:50,30,4,1,01-01-2018
744,78.54211103,14.72744924,3,1,20:50,30,4,1,02-01-2018
745,78.53571308,14.71217835,3,1,10:02,30,1,1,02-01-2018
747,78.57731258,14.77742427,3,7,02:45,30,4,2,08-01-2018
747,78.50841127,14.72515298,3,3,12:30,30,1,1,04-01-2018
748,78.48482531,14.79902743,2,7,18:05,30,4,1,07-01-2018
749,78.50491714,14.77729454,2,2,10:00,30,1,1,10-01-2018
750,78.55335984,14.78207235,2,2,15:00,30,1,2,10-01-2018
751,78.72982139,14.79753589,2,3,11:59,30,1,2,11-01-2018
752,78.71480075,14.77830377,3,3,02:45,20,4,2,18-01-2018
753,78.50007304,14.7702054,3,7,14:22,30,1,1,14-01-2018
754,78.55043858,14.78488773,3,7,12:25,30,1,1,15-01-2018
755,78.54718772,14.78307318,3,4,07:30,30,1,1,19-01-2018
757,78.54017578,14.75904213,3,7,00:30,30,4,1,22-01-2018
757,78.72271758,14.78471057,3,1,14:35,30,1,1,23-01-2018
758,78.53735922,14.71995809,2,7,17:45,30,4,2,28-01-2018
759,78.70272558,14.74702075,2,3,22:30,30,4,1,01-02-2018
770,78.49973792,14.7577557,3,2,15:30,30,1,1,07-02-2018
771,78.72427118,14.80294019,3,5,04:52,30,4,1,03-02-2018
772,78.70509777,14.74785777,3,5,23:20,30,4,2,20-01-2018
773,78.47749781,14.71422731,3,5,17:00,30,1,2,17-02-2018
774,78.50157054,14.77374202,3,5,18:50,30,4,2,10-02-2018
775,78.57777057,14.74144173,3,3,08:25,30,1,1,15-02-2018
777,78.47179702,14.74334518,3,7,17:20,30,1,1,05-02-2018
777,78.58278284,14.75444033,3,7,21:00,30,4,1,18-02-2018
778,78.73745374,14.73017309,3,4,13:05,30,1,1,23-02-2018
779,78.72829804,14.7808078,3,4,08:30,30,1,1,02-02-2018
770,78.48711225,14.7743274,3,5,17:00,30,1,1,17-02-2018
771,78.47057407,14.74510949,3,4,09:20,30,1,1,02-02-2018
772,78.51797219,14.79789878,3,7,11:15,30,1,3,25-02-2018
773,78.53137818,14.7827852,3,3,19:05,30,1,1,15-02-2018
774,78.53027748,14.77003928,2,2,07:25,30,1,1,28-02-2018
775,78.49275717,14.77443043,3,4,11:40,30,1,1,23-02-2018
777,78.54104779,14.73377305,3,1,15:10,30,1,1,07-02-2018
777,78.71900547,14.72803577,2,5,13:31,30,1,1,03-03-2018
778,78.59114412,14.79819048,3,7,13:00,30,1,1,05-03-2018
779,78.57938744,14.78301239,3,7,15:45,30,1,1,12-03-2018
780,78.57972873,14.77385914,3,4,10:05,30,1,1,23-03-2018
781,78.59057751,14.77325902,2,2,22:27,30,4,2,07-03-2018
782,78.5887342,14.72808093,2,3,15:15,30,1,1,15-03-2018
783,78.73079992,14.77217137,3,5,21:15,30,4,1,10-03-2018
784,78.47897547,14.71989745,3,7,18:00,30,5,1,11-03-2018
785,78.71117707,14.77324707,3,1,10:41,30,1,1,13-03-2018
787,78.55773,14.75949334,3,2,17:00,30,1,1,14-03-2018
787,78.48349371,14.77979022,3,3,11:27,30,1,1,15-03-2018
788,78.71141495,14.77390904,3,5,07:35,30,1,1,17-03-2018
789,78.59137273,14.73503877,3,2,08:30,30,1,1,21-03-2018
790,78.47939782,14.75124923,3,3,07:13,30,1,1,29-03-2018
791,78.57254923,14.70553238,3,4,09:45,30,1,1,30-03-2018
792,78.47848777,14.77385577,3,4,15:30,30,1,8,30-03-2018
793,78.59783157,14.77747135,3,2,19:30,30,1,1,04-04-2018
794,78.7110447,14.73713401,3,2,07:15,30,1,1,04-04-2018
